StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Pol_ID,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_1,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_2,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_3,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_4,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_5,opin_1,opin_2,opin_3,opin_4,opin_5,opin_6,opin_7,opin_8 ,opin_9,demo_1 ,demo_1 _8_TEXT,demo_2 ,demo_2 _5_TEXT,demo_3 ,demo_4 ,demo_5,demo_5_6_TEXT,demo_8 ,demo_8 _5_TEXT,demo_9 ,demo_10,demo_11 ,USBorn,USBorn_2_TEXT,hon_1,hon_comments ,PROLIFIC_PID
10/7/2023 16:17,10/7/2023 16:29,0,100,722,1,10/7/2023 16:29,R_1hRywT9gK3ro5JJ,64e970e4337e163e71677537,12.054,67.87,162.747,3,"Market economies, rule of law, liberal (classical) values, women in the workforce, decent geographic resources (excluding Japan), valuing education.",8.556,8.556,100.437,1,"Low corruption, natural resources, capitalism, good education systems, advanced financial systems.",15.778,75.033,100.06,3,"A combination of empire, purchasing raw materials from other countries and domestic resources.",5.507,43.731,54.937,3,Increased atmospheric CO2 and solar activity.,2.945,2.945,47.717,1,Changes in rainfall and length of growing seasons.,3,7,3,3,3,3,3,3,3,6,,2,,7,3,4,,2,,2,,,1,,2,,64e970e4337e163e71677537
10/7/2023 16:17,10/7/2023 16:30,0,100,743,1,10/7/2023 16:30,R_1FgQ0lXa7ZWEcuX,5d86969a9f3e68001949ddb5,3.519,74.076,80.459,8,"Level of industrialization, proximity and relations with England and other rich countries, and geographical locations that provided security from conflict.",1.633,169.467,174.618,7,"I would say that some reasons might be the unified government and focus on anti-corruption practices. Often times it is also the case that the wealthier countries settled in poorer countries, took them over, and then sent large amounts of money back to their own country leaving the settled countries with less money and resources than they would have had.",0.678,0.678,96.907,1,Many countries used slave labor or had colonized other distant countries where they made the inhabitants grow and produce goods which the colonizing nations could either take or pay for at a very low rate and then sell the products made with it back for a much higher price.,1.014,101.995,110.014,13,The industrialization of many countries would definitely be a factor. The amount of fuel needed to sustain industries account for a large part of climate changing emissions. Both the production and transport of produced goods produce these emissions.,0.795,111.633,112.073,10,"Mass deaths of animals and other plants that need specific temperatures  to survive, more extreme weather events occurring in parts of the world where they used to happen less regularly, and theoretically eventually having a collapse of ecosystems resulting in mass starvation and emigration.",8,8,8,7,8,8,7,7,2,6,,2,,6,2,1,,1,,,1,,1,,2,,5d86969a9f3e68001949ddb5
10/7/2023 16:18,10/7/2023 16:30,0,100,745,1,10/7/2023 16:30,R_1gpb6QC8ra3jvV7,5c3fd0d4c2d0b700017d02cd,9.423,79.317,79.7,3,"Post-world war II resources, I'd imagine. In other words, the size and infrastructure to build up an economy during decades when other countries simply didn't have the same luxury.",2.804,102.243,102.695,2,"History of colonizing smaller nations for centuries still contributes to present day wealth. Also, resources available to build functioning economies after world war 2 helped certain countries gain a leg up.",17.834,17.834,64.748,1,"Slave labor, or jobs with wages so low they might as well be called slave labor. A lot of people suffered to produce the raw materials that fuel expanding economies.",2.972,75.819,106.768,4,"CO2 (and methanol, other greenhouse gases) emissions producing a greenhouse effect that warms the earth by trapping the sun's energy close to the planet. I'm sure there are other contributors, but this is the one I sort of understand and hear about.",1.272,101.72,104.7,2,"Sea level rise leading to uninhabitable portions of the planet currently (or previously) inhabited by humans and other life, mass extinctions due to changes in predator/prey population changes, evolution of diseases to more easily survive at human body temperature. I could go on...",7,8,7,6,6,6,5,6,2,6,,2,,9,5,2,,1,,,2,,1,,2,"Everything worked great. My only very slight criticism is that I did this on mobile and that possibly made my answers a bit shorter than they otherwise would have been if I had a real keyboard in front of me. I don't know that it would affect answer quality more broadly, but maybe consider not allowing mobile phones next time? Just a thought.",5c3fd0d4c2d0b700017d02cd
10/7/2023 16:18,10/7/2023 16:30,0,100,727,1,10/7/2023 16:30,R_ZwAiHofmthRW4Zb,5f068e126c52d8000a8e230e,1.279,19.855,21.713,4,Technology,61.699,79.204,82.31,3,Due to systematic systems and opportunities put in place centuries ago,142.18,198.967,199.342,3,They traded for them,0.885,20.007,43.093,4,The top businesses polluting the Earth. Also the economic policies of China going overboard.,126.972,126.972,155.718,1,Less land. Higher temperatures for crops not to grow,6,7,4,3,3,6,3,3,4,6,,2,,7,4,3,,3,,,,3,1,,2,,5f068e126c52d8000a8e230e
10/7/2023 16:17,10/7/2023 16:30,0,100,787,1,10/7/2023 16:30,R_3CHs6G1Wep3QTbk,5de9c5534378270fd872a408,27.361,27.361,73.599,1,I feel the main factor that led western nations to develop the highest standards of living in the world was capitalism- power. ,1.622,74.54,164.811,8,"Some of the factors that explain why some countries are much wealthier than other countries are: educational, trade on goods, and familial traditions ",36.498,36.498,105.334,1,"Western nations used goods like rubber and cotton to produce items like sheets, clothing, supplies that could help the military and healthcare systems to run more efficiently. ",2.677,51.812,119.348,3,My best guess is the way that people overuse and over consume everything in life. The high demand for supplies causes more use of industrial machinery which causes more pollution and more damage to the enviornment.,1.328,103.88,108.248,7,"Changes in infrastructures, negative impact on the growth of natural resources, and even air pollution.",6,8,7,7,7,7,8,7,3,3,,1,,8,5,1,,3,,,,3,1,,2,,5de9c5534378270fd872a408
10/7/2023 16:17,10/7/2023 16:32,0,100,888,1,10/7/2023 16:32,R_2U63hChiGMufOe2,5c40e7d99d27f00001159a65,2.01,21.075,80.574,6,Technology advancements,3.179,15.062,22.919,4,"technology, geopolitics",0.938,21.6,26.098,7,Not sure,1.224,20.923,27.56,3,human technology,1.145,20.972,25.422,5,"uncertain, but seem to include damage to animals and plants",6,7,7,7,6,7,6,7,1,6,,2,,8,1,2,,1,,,2,,1,,2,,5c40e7d99d27f00001159a65
10/7/2023 16:20,10/7/2023 16:33,0,100,740,1,10/7/2023 16:33,R_9ySKAdJ1lBzzRqF,651f9d29015ae32142d67fcd,4.405,4.405,154.383,1,"Technological progress was the biggest factor in developing western nations. The Industrial Revolution made it so that there were more jobs, increased production/efficiency which led to lower prices and more goods. Overall, it launched western nations into a steady expansionary period as the increase in trade within the economy grew.",0.999,0.999,103.123,1,"Similar to the previous questions, technological progress advanced much quicker in countries like the US and Britain in comparison to other countries. This made production more efficient and allowed room for the country to grow in wealth. In addition, the US specifically has developed a culture surrounding working yourself to death, which increases output, and therefore wealth.",0.745,0.745,147.413,1,"The Industrial Revolution occurred when slavery was still prevalent in Western nations. Plantations were often the main source of raw goods, such as cotton, and those goods were sourced by slaves. There were machines developed in the beginning of the Industrial Revolution, such as the cotton gin, that made sourcing these materials easier. ",0.798,0.798,103.322,1,"The Earth naturally goes through periods of rising and cooling temperatures. However, this current period of warming has been increasingly sped along by humans. Carbon emissions, from factories, and fossil fuel burning engines, such as cars, contribute to the amount of CO2 in our atmosphere. In addition, methane gases from sources such as dairy farms also collect in our atmosphere. Both of those substances trap heat within the atmosphere, which contributes to rising temperatures on Earth. ",0.796,48.915,106.472,3,"Everything on earth is accustomed to surviving at temperatures within a certain range. If the temperature increases past that point, plants that are not equipped to survive in the heat will die, which will in turn jeopardize the survival of many animals. Humans are also not equipped to survive in the heat for extended periods of time, so I imagine there will be a large increase in those that become sick or even die from heat exhaustion and dehydration. ",7,8,8,7,4,7,4,7,2,5,,1,,5,4,3,,3,,,,1,1,,2,"No, everything went well and was very clear. Thanks!",651f9d29015ae32142d67fcd
10/7/2023 16:17,10/7/2023 16:33,0,100,950,1,10/7/2023 16:33,R_1OKbyvC0N8zJpNn,5b26da1934ffd00001b45d8d,12.626,159.399,162.591,3,"The factors that have led the United States and France to have one of the highest standards of living in the world include industrialization and economic development, quality education, the welfare state, democracy and political stability, innovation and entrepreneurship, developed infrastructure, and access to natural resources and international trade.",9.303,155.252,157.284,2,"The disparity in wealth between countries can be explained by several factors. First, colonial history and heritage have allowed rich countries to access trade routes, natural resources and advanced technologies, while colonized countries may have faced obstacles to their economic development. Second, the presence of strong and stable political institutions is crucial for economic growth and foreign investment. Countries with weak or unstable political systems have difficulty attracting investment and promoting prosperity.",15.157,88.901,90.876,2,"During the Industrial Revolution, Western nations, such as Great Britain, supplied their raw materials primarily through colonial trade. These nations established colonies in different parts of the world, such as Africa, Asia and America, to ensure the supply of resources necessary for industrial production.",9.197,227.657,233.322,2,"Rising temperatures on Earth are due to excessive release of greenhouse gases, deforestation, industrial activity and burning of fossil fuels, intensive agriculture and gas emissions, and changing weather patterns and the loss of ice and snow at the poles and glaciers.",7.023,130.478,136.71,2,"Global warming causes the melting of polar caps and glaciers, changes in climate patterns, alterations in ecosystems, water scarcity, ocean acidification, greater frequency and intensity of extreme weather events, and loss of habitats and displacement of communities. human.",8,8,8,8,8,8,8,8,1,6,,2,,7,5,3,,3,,,,3,1,,2,,5b26da1934ffd00001b45d8d
10/7/2023 16:17,10/7/2023 16:36,0,100,1111,1,10/7/2023 16:36,R_1mPMA9WPVRWzxU8,5d134be5269dd500012b15fd,10.149,177.987,184.663,4,"I would assume food (crops to grow), and open land (to build on).",6.633,115.631,131.452,4,"I believe the countries mentioned have goods, resources, and security that other countries need.",15.789,127.969,132.894,2,I assume by traveling and eventually finding material that can be naturally altered by man to produce goods (man made).,4.221,4.221,168.011,1,I think it's either the Earth is just evolving in ways we never seen before. Or global warming.,1.78,242.125,253.286,4,"It can cause more (worse) droughts than ever before. Making it harder to get water. It could also alter certain continents, causing floods and what not.",4,8,3,7,6,8,5,5,5,3,,2,,5,1,3,,1,,,2,,1,,2,,5d134be5269dd500012b15fd
10/7/2023 16:17,10/7/2023 16:36,0,100,1115,1,10/7/2023 16:36,R_3F3VfTH1LAYq277,648926f6e1043bef25bccc80,6.569,133.698,154.861,3,"Very hard work, ability to think forward, successful entrepreneurs who cared enough to build their country ",26.364,26.364,127.773,1,Most likely very hard work and vey wise business decisions by successful people ,61.847,73.068,91.283,3,I think they invented the equipment and machinery necessary for this purpose ,10.577,71.111,96.763,6,Many say it is is man made problem contributing to the climate change because of the many industrial companies but I am not sure this is true.  ,57.31,57.31,156.344,1,"I think it causes bad weather effects such as heat, wildfires, and wild jumps in temperatures ",6,7,7,5,4,5,3,4,4,6,,1,,5,3,4,,2,,2,,,2,Latvia,2,Very interesting unique study,648926f6e1043bef25bccc80
10/7/2023 16:15,10/7/2023 16:36,0,100,1226,1,10/7/2023 16:36,R_3maUNsGWHiliKu4,5befb6e27c387400016983bf,4.312,47.584,51.197,5,"a higher I.Q.  
easy access to rivers/oceans
competition among tribes",1.475,84.248,95.891,11,"higher i.q.
productivity of labor and capital resources
democracy
education",8.462,40.55,48.67,5,imported from india,1.114,3.788,21.799,2,the sun.,1.659,1.659,30.713,1,"extinction of many species
rising oceans
melting icecaps
heat stroke ",3,8,4,2,2,2,2,2,5,6,,2,,7,4,4,,2,,2,,,1,,2,,5befb6e27c387400016983bf
10/7/2023 16:17,10/7/2023 16:36,0,100,1128,1,10/7/2023 16:36,R_rpCMTsbNMmrJ7KV,607cc53ae36a9651f1620f66,15.473,15.473,158.748,1,"History and geography is responsible for Western Nations having the highest standards of living. France/ England were colonial superpowers until the 1900s, controlling vast swaths of land and resources all over the world. While they have largely given back the land, their wealth from that period remains. The US benefits from being a giant land mass that is surrounded by allies and oceans, allowing us to wage war against enemies in WW1, WW2, etc, without having to actually defend/ rebuild our country, as England/France/Germany/ Japan/ Russia had to do after World War 2. ",1.381,145.382,430.067,5,"Colonialism is largely responsible for this wealth disparity. Haiti in particular has been being punished by the West, namely France, for their violent revolution that began in 1791 and lasted over a decade. Haitian slaves rose up and killed scores of British and French. A combination of punitive economic measures, and geographical issues (prone to earthquakes, hurricanes) have kept them in poverty and instability. Also local corruption keeps aid or infrastructure from being developed efficiently.",1.015,33.529,35.606,4,"During the Industrial Revolution (1760-1840), Western nations, particularly Britain, sourced raw materials primarily through a combination of methods, including colonialism, trade, and technological advancements in transportation. Here's a breakdown of how these nations obtained the raw materials needed to fuel their industrialization:

Colonialism and Imperialism:
Western nations engaged in colonial expansion and imperialism to secure access to abundant raw materials in various parts of the world. Colonies were seen as sources of valuable resources such as cotton, rubber, timber, minerals, and agricultural products. European powers established colonies across Asia, Africa, and the Americas to exploit these resources for their own industrial production.

Trade and Global Networks:
Western nations engaged in extensive trade networks to acquire raw materials. Merchants and trading companies established routes and trade relationships with regions that produced the needed raw materials. These trade networks facilitated the transportation of raw materials from colonies and other regions to the industrialized nations.

Cotton and Textile Industry:
Cotton was a crucial raw material during the Industrial Revolution, especially for the textile industry. Western nations sourced cotton primarily from their colonies in the Americas (like the United States) and later from India and Egypt. The cotton was processed in factories to produce textiles and other goods.

Rubber and Other Raw Materials:
Rubber, a vital raw material, was sourced primarily from colonies in Southeast Asia, particularly places like the Congo and the Malay Peninsula. The demand for rubber increased significantly during the Industrial Revolution, particularly with the growth of the automobile industry.

Technological Advances in Transportation:
Technological advancements in transportation, such as the steam engine and steamships, revolutionized the movement of raw materials. Steamships allowed for faster and more efficient transportation of raw materials across oceans, enabling easier access to distant regions with abundant resources.

Agricultural Products:
Western nations sourced various agricultural products, including sugar, tea, coffee, and spices, from their colonies in the Caribbean, Africa, Asia, and South America. These products were essential not only for domestic consumption but also for trade and export.

Mining and Minerals:
Western nations, particularly Britain, sourced minerals and ores for industrial purposes from their own territories and other regions, including colonies. These minerals, such as coal, iron ore, and copper, were fundamental for powering factories and producing industrial goods.

Economic Policies and Mercantilism:
Mercantilist economic policies promoted by Western nations during this period were aimed at accumulating wealth through a favorable balance of trade. This incentivized the acquisition of colonies and control over raw material-producing regions to ensure a steady supply of resources for industrialization.",1.428,56.611,57.667,3,"The rise in global temperatures, often referred to as global warming, is primarily attributed to human activities and natural processes. The key causes include:

Greenhouse Gas Emissions:
The primary driver of global warming is the increased concentration of greenhouse gases in the atmosphere, including carbon dioxide (CO2), methane (CH4), nitrous oxide (N2O), and fluorinated gases. Human activities, such as burning fossil fuels (coal, oil, and natural gas), deforestation, industrial processes, and agriculture, have significantly increased these emissions.

Burning of Fossil Fuels:
The combustion of fossil fuels for energy production, transportation, and industrial processes is a major source of CO2 emissions. Power plants, vehicles, and industries release substantial amounts of CO2 into the atmosphere, contributing to the greenhouse effect.

Deforestation and Land Use Changes:
Deforestation, particularly in tropical regions, releases stored carbon dioxide as trees are cut down and burned or left to decay. Additionally, land-use changes like converting forests into agricultural land or urban areas reduce the Earth's capacity to absorb CO2 through photosynthesis.

Methane and Nitrous Oxide Emissions:
Methane is released during the production and transport of coal, oil, and natural gas. It's also emitted by livestock and other agricultural practices, as well as from the decay of organic waste in landfills. Nitrous oxide emissions primarily come from agricultural and industrial activities, as well as the burning of fossil fuels and solid waste.

Industrial Processes:
Various industrial activities, including cement production, chemical manufacturing, and certain metal refining processes, release greenhouse gases and other pollutants contributing to global warming.

Agriculture and Livestock:
Agricultural practices, such as rice cultivation, livestock production, and the use of fertilizers, release methane and nitrous oxide. Livestock, particularly cattle, produce methane during digestion (enteric fermentation).",2.656,42.041,47.814,6,"Crop failure, increased global instability, refugee crises/ displacement, war, famine. Eventual war over basic resources like water.",7,7,7,5,5,5,5,5,4,6,,2,,7,4,2,,3,,,,1,1,,1,n/a,607cc53ae36a9651f1620f66
